"","finalStackSize","lowestStackSize"
"7570",75455,49251
"7571",68155,49677
"7572",78025,49558
"7573",54455,41036
"7574",62375,49385
"7575",59280,49705
"7576",70200,48748
"7577",71615,47852
"7578",58250,48516
"7579",64410,49998
"7580",74515,49799
"7581",67185,49798
"7582",57360,39392
"7583",51760,48195
"7584",68010,50000
"7585",66645,49170
"7586",80805,49545
"7587",67510,49493
"7588",63620,49527
"7589",67715,48710
"7590",66230,49598
"7591",74870,49176
"7592",49730,47421
"7593",65990,48367
"7594",64375,49572
"7595",62245,48564
"7596",56120,44941
"7597",51565,47710
"7598",73380,50000
"7599",52225,46498
"7600",69385,49799
"7601",57390,50000
"7602",65440,49167
"7603",69630,48743
"7604",50810,49266
"7605",56340,50000
"7606",66885,47208
"7607",55290,46614
"7608",58640,47731
"7609",76015,49420
"7610",59390,48186
"7611",68430,48993
"7612",68255,45945
"7613",64655,49698
"7614",69400,49849
"7615",65915,45579
"7616",68035,49899
"7617",70290,49537
"7618",72465,49789
"7619",63340,49523
"7620",51015,38984
"7621",72265,49899
"7622",70480,49152
"7623",53400,46649
"7624",63855,49262
"7625",53715,43348
"7626",68170,48326
"7627",61880,49553
"7628",69570,49337
"7629",53875,49296
"7630",57695,46741
"7631",67425,48834
"7632",58285,48103
"7633",72770,49526
"7634",68815,49696
"7635",70270,49451
"7636",70485,49385
"7637",71080,50000
"7638",74570,49652
"7639",59875,47379
"7640",65990,49899
"7641",81500,49161
"7642",70350,48464
"7643",69230,48693
"7644",63935,48965
"7645",71940,49455
"7646",61565,48181
"7647",61545,45081
"7648",63745,45039
"7649",67170,48892
"7650",63845,49831
"7651",60515,45959
"7652",64845,47814
"7653",49730,47701
"7654",57070,47672
"7655",66960,48559
"7656",70600,49698
"7657",70370,47362
"7658",75045,49302
"7659",67230,48427
"7660",56635,47652
"7661",64705,48915
"7662",62455,48184
"7663",80125,48952
"7664",61965,49565
"7665",48745,44198
"7666",65615,49998
"7667",61990,47344
"7668",69135,49698
"7669",62100,49548
"7670",66345,47333
"7671",41745,39981
"7672",55750,45595
"7673",55115,49793
"7674",53140,49780
"7675",85095,50000
"7676",59515,48847
"7677",44520,38243
"7678",58435,45864
"7679",63065,49799
"7680",43975,37914
"7681",68580,47751
"7682",68950,49182
"7683",55530,46762
"7684",65020,47734
"7685",74095,48475
"7686",63050,48863
"7687",70190,50000
"7688",67180,48958
"7689",64325,44215
"7690",55115,45762
"7691",57375,49799
"7692",68380,48090
"7693",76410,49645
"7694",54990,46954
"7695",71670,48962
"7696",61030,47671
"7697",64200,50000
"7698",45550,42514
"7699",73455,49335
"7700",70905,48794
"7701",60860,49011
"7702",47330,43303
"7703",58090,48829
"7704",55855,47172
"7705",62680,45241
"7706",55895,45716
"7707",68205,47615
"7708",53415,49846
"7709",62260,49799
"7710",63935,49452
"7711",70035,49342
"7712",71345,48797
"7713",75060,49721
"7714",73620,49899
"7715",49945,40714
"7716",57575,49698
"7717",57645,41789
"7718",61785,47580
"7719",66095,47002
"7720",62325,49899
"7721",52190,46300
"7722",74385,46605
"7723",70310,50000
"7724",62290,48675
"7725",75135,47818
"7726",55380,49055
"7727",77230,50000
"7728",57860,49400
"7729",57870,47956
"7730",61030,46846
"7731",74460,50000
"7732",58630,44640
"7733",79945,49798
"7734",55085,50000
"7735",65090,45587
"7736",66285,45938
"7737",81900,49799
"7738",69555,46760
"7739",64805,48921
"7740",63655,48722
"7741",60980,48576
"7742",64630,48618
"7743",55955,49152
"7744",56535,49395
"7745",68840,46546
"7746",78695,49811
"7747",61220,49239
"7748",62360,50000
"7749",71485,49314
"7750",76260,48095
"7751",66000,48150
"7752",62280,46091
"7753",64925,47381
"7754",72065,49698
"7755",67835,48021
"7756",50725,45577
"7757",61030,44753
"7758",57990,47865
"7759",76820,49769
"7760",70690,50000
"7761",60025,49606
"7762",60685,50000
"7763",62890,46284
"7764",76810,50000
"7765",63565,44320
"7766",60465,48024
"7767",70765,46126
"7768",44660,42962
"7769",55845,46823
"7770",72390,46397
"7771",66595,46477
"7772",72320,48240
"7773",79135,49743
"7774",72855,50000
"7775",72170,49816
"7776",64130,48666
"7777",66690,49420
"7778",59270,47413
"7779",57485,45418
"7780",65180,48797
"7781",78290,49998
"7782",77305,50000
"7783",61340,49043
"7784",69260,46206
"7785",54515,45575
"7786",61515,49516
"7787",64095,46759
"7788",60680,48373
"7789",71670,49504
"7790",60325,47257
"7791",62395,49945
"7792",48075,41738
"7793",64690,49799
"7794",59015,45876
"7795",51745,45204
"7796",62695,48036
"7797",52050,49250
"7798",66960,48669
"7799",61875,48336
"7800",68085,49800
"7801",60875,48905
"7802",75850,49799
"7803",80045,49748
"7804",64735,48998
"7805",47880,42338
"7806",57745,49034
"7807",57345,41475
"7808",68475,49899
"7809",52945,45925
"7810",62260,49962
"7811",58610,49434
"7812",68260,46270
"7813",72310,48918
"7814",60475,49799
"7815",72605,49998
"7816",70435,50000
"7817",71695,49998
"7818",54440,46514
"7819",63555,49899
"7820",68265,49117
"7821",62300,50000
"7822",63620,49274
"7823",57505,47725
"7824",77085,48299
"7825",51050,48777
"7826",69720,49666
"7827",73395,49371
"7828",63715,48677
"7829",62630,50000
"7830",63855,49299
"7831",58705,49823
"7832",65590,50000
"7833",54200,47036
"7834",57360,42837
"7835",59815,48891
"7836",41020,40568
"7837",70860,48607
"7838",56215,46015
"7839",54630,45657
"7840",77850,50000
"7841",66190,47109
"7842",66860,48967
"7843",74520,49898
"7844",59475,44778
"7845",57215,48743
"7846",65480,47332
"7847",64575,48483
"7848",63375,49899
"7849",68885,49326
"7850",68855,46914
"7851",62910,48219
"7852",58785,47805
"7853",61335,49698
"7854",51705,42692
"7855",69615,48028
"7856",65340,49399
"7857",64665,48615
"7858",66755,49100
"7859",66545,46426
"7860",61095,49251
"7861",68185,49598
"7862",72125,49899
"7863",55915,49089
"7864",55655,49284
"7865",52070,47015
"7866",77545,45919
"7867",67115,47358
"7868",57795,46176
"7869",63425,49129
"7870",53415,40228
"7871",60470,49698
"7872",63115,49595
"7873",54030,48325
"7874",62700,47534
"7875",67890,49063
"7876",64950,43894
"7877",59215,48629
"7878",61480,49082
"7879",60730,48463
"7880",55055,46712
"7881",60000,45788
"7882",55595,44941
"7883",56705,42389
"7884",65230,43864
"7885",68140,50000
"7886",62740,49577
"7887",66250,49698
"7888",61150,47904
"7889",68025,49836
"7890",73775,50000
"7891",60645,49868
"7892",53000,48051
"7893",55630,46296
"7894",83200,49798
"7895",83340,47026
"7896",63225,47254
"7897",62525,47877
"7898",63360,48855
"7899",58565,49576
"7900",61020,48531
"7901",62395,42457
"7902",52760,45212
"7903",72195,49998
"7904",62715,49372
"7905",77965,47922
"7906",63780,48728
"7907",62555,49760
"7908",58225,49795
"7909",60745,47183
"7910",60550,49567
"7911",59655,47727
"7912",78210,49732
"7913",66960,49625
"7914",67850,48841
"7915",59200,46788
"7916",58220,41987
"7917",66545,48724
"7918",72960,49724
"7919",56825,43780
"7920",60405,49086
"7921",71000,49698
"7922",63060,45597
"7923",67250,49799
"7924",60675,49416
"7925",66965,49337
"7926",64415,48750
"7927",61300,48531
"7928",64175,48505
"7929",64270,49384
"7930",69250,49261
"7931",69395,49455
"7932",64690,49598
"7933",73545,49096
"7934",43915,33977
"7935",63410,48651
"7936",65590,49321
"7937",60850,47403
"7938",61345,44867
"7939",63130,48131
"7940",64215,48978
"7941",73490,49043
"7942",66645,49129
"7943",63905,48966
"7944",60115,49829
"7945",63450,48949
"7946",63835,49635
"7947",64125,49998
"7948",75995,50000
"7949",77325,49512
"7950",56815,47367
"7951",57940,46426
"7952",58595,48973
"7953",61655,49810
"7954",47995,39007
"7955",67090,49699
"7956",69120,49693
"7957",70050,48113
"7958",57260,47601
"7959",70570,46913
"7960",66790,47294
"7961",63865,48559
"7962",63100,49360
"7963",60060,49912
"7964",76065,50000
"7965",68860,49798
"7966",62705,49396
"7967",57975,48346
"7968",63915,48138
"7969",79080,48303
"7970",71830,49802
"7971",55715,37260
"7972",77125,50000
"7973",51665,42939
"7974",58240,50000
"7975",64225,49365
"7976",60150,45990
"7977",62425,49071
"7978",67680,48871
"7979",65555,50000
"7980",62025,49627
"7981",55020,46310
"7982",66450,48385
"7983",67730,48849
"7984",66730,49204
"7985",59235,49698
"7986",64920,49210
"7987",59375,47831
"7988",68780,47599
"7989",67425,50000
"7990",70610,49899
"7991",58025,46025
"7992",35525,32042
"7993",67070,49550
"7994",57965,44990
"7995",72915,49725
"7996",50090,46063
"7997",78985,50000
"7998",64860,49343
"7999",62300,48678
"8000",55920,49072
"8001",49145,47242
"8002",56415,48180
"8003",65175,49011
"8004",61320,48791
"8005",48390,41894
"8006",75250,48799
"8007",54930,48975
"8008",61315,46547
"8009",70205,49680
"8010",54520,47389
"8011",64010,48589
"8012",58150,48576
"8013",56415,46197
"8014",66310,49474
"8015",71560,49799
"8016",67840,49158
"8017",67695,48956
"8018",61350,49415
"8019",60680,46017
"8020",63415,42929
"8021",69315,48978
"8022",63435,50000
"8023",67030,49327
"8024",67155,47028
"8025",68535,48877
"8026",53560,43012
"8027",61320,49729
"8028",72805,49899
"8029",63555,48377
"8030",65295,49898
"8031",63855,48811
"8032",70800,46789
"8033",73575,49598
"8034",70680,50000
"8035",57165,49207
"8036",57285,49568
"8037",57410,50000
"8038",54180,46997
"8039",66600,46781
"8040",49645,44545
"8041",60685,46970
"8042",50210,45386
"8043",63840,49420
"8044",74480,48861
"8045",56575,48677
"8046",62255,48118
"8047",66840,49535
"8048",52040,48483
"8049",70220,50000
"8050",72740,49657
"8051",55250,35073
"8052",57005,45513
"8053",58620,50000
"8054",70715,50000
"8055",49540,39966
"8056",69785,49855
"8057",69485,46685
"8058",66475,49587
"8059",61800,50000
"8060",65155,47630
"8061",75595,49799
"8062",52720,45279
"8063",66775,49175
"8064",50050,45433
"8065",65595,49545
"8066",68855,49245
"8067",49295,44727
"8068",55710,49664
"8069",83115,49698
"8070",60195,49698
"8071",68425,49479
"8072",63165,46690
"8073",65715,48437
"8074",69940,49998
"8075",74670,50000
"8076",62125,48121
"8077",68200,49840
"8078",61135,46633
"8079",76350,49628
"8080",73320,45448
"8081",61400,46612
"8082",69425,48458
"8083",58070,48988
"8084",77560,49776
"8085",53030,47063
"8086",70870,49340
"8087",56095,48826
"8088",66740,50000
"8089",53065,49094
"8090",63830,46086
"8091",72390,49474
"8092",63610,49799
"8093",70235,49572
"8094",53545,45219
"8095",66830,49539
"8096",66840,45426
"8097",69880,48785
"8098",60445,49414
"8099",68830,48793
"8100",58960,48767
"8101",58110,46984
"8102",69470,48087
"8103",57415,44930
"8104",60310,49142
"8105",76130,48414
"8106",60965,50000
"8107",57695,49697
"8108",67190,48523
"8109",71265,48825
"8110",49320,45254
"8111",79450,48893
"8112",63640,49698
"8113",70010,49539
"8114",62510,47381
"8115",54120,49729
"8116",68980,49798
"8117",60200,48101
"8118",53360,49698
"8119",71525,49798
"8120",67945,46057
"8121",73480,50000
"8122",58095,49331
"8123",56820,48315
"8124",61140,49539
"8125",41125,38948
"8126",52640,48926
"8127",68505,46480
"8128",58025,42350
"8129",59325,49705
"8130",64820,50000
"8131",56780,45319
"8132",58515,48523
"8133",69880,49630
"8134",57640,48842
"8135",70525,50000
"8136",68845,47188
"8137",68620,49630
"8138",63585,49462
"8139",59805,41991
"8140",67590,50000
"8141",73875,50000
"8142",70695,50000
"8143",72290,47593
"8144",74825,47626
"8145",63755,42513
"8146",70975,49104
"8147",45740,41786
"8148",72510,48706
"8149",60395,49101
"8150",61510,48481
"8151",52700,49987
"8152",71850,46728
"8153",59375,48399
"8154",56865,49799
"8155",60845,49071
"8156",67435,49998
"8157",66910,48606
"8158",70695,50000
"8159",64445,47417
"8160",50400,46349
"8161",59680,45442
"8162",54650,48870
"8163",45890,44264
"8164",75850,49056
"8165",61785,48639
"8166",56200,49899
"8167",71195,48901
"8168",65765,49899
"8169",62070,49388
"8170",68675,48872
"8171",61435,43965
"8172",64495,49548
"8173",59870,47879
"8174",59385,47787
"8175",65725,49480
"8176",61770,49799
"8177",56425,49798
"8178",55925,46979
"8179",49200,41580
"8180",51950,45807
"8181",62055,49580
"8182",62520,45967
"8183",43440,39225
"8184",70545,49799
"8185",54445,47659
"8186",63480,48669
"8187",61350,41212
"8188",66400,48367
"8189",74815,47426
"8190",68715,50000
"8191",74330,49083
"8192",69290,49998
"8193",67300,50000
"8194",69005,49312
"8195",58615,49703
"8196",66330,48062
"8197",72355,50000
"8198",70505,49561
"8199",53620,48677
"8200",61005,48658
"8201",49110,40017
"8202",70300,50000
"8203",63550,46553
"8204",74635,49394
"8205",47135,42647
"8206",56730,48633
"8207",55720,47462
"8208",64385,48576
"8209",55175,48473
"8210",64915,48786
"8211",68275,48998
"8212",62845,46283
"8213",55175,47274
"8214",63880,46405
"8215",59850,48182
"8216",64110,44867
"8217",68390,49450
"8218",52270,43879
"8219",53880,46736
"8220",65280,49822
"8221",57620,49899
"8222",47755,39276
"8223",49655,48045
"8224",67375,49720
"8225",64265,49998
"8226",64945,49299
"8227",63690,49235
"8228",69570,49910
"8229",64175,47394
"8230",62205,46730
"8231",55815,46232
"8232",56605,42714
"8233",60280,49462
"8234",56930,47425
"8235",61680,47710
"8236",58670,48917
"8237",69265,46176
"8238",64220,49698
"8239",65845,47027
"8240",69455,48810
"8241",68160,50000
"8242",70285,50000
"8243",66930,48158
"8244",59360,48867
"8245",53950,41058
"8246",58405,46095
"8247",73355,49262
"8248",56395,46534
"8249",74300,47238
"8250",78700,49727
"8251",65520,49750
"8252",77805,49898
"8253",55540,49470
"8254",69140,48056
"8255",79610,50000
"8256",71065,48753
"8257",55570,47515
"8258",68605,48994
"8259",71695,49134
"8260",48325,43506
"8261",48705,42876
"8262",76175,49116
"8263",78750,49026
"8264",69530,48799
"8265",71295,49998
"8266",61415,44758
"8267",52250,40137
"8268",63315,45799
"8269",82355,49174
"8270",63810,48344
"8271",73955,47539
"8272",67210,47670
"8273",55425,48797
"8274",56510,47095
"8275",64065,49802
"8276",64735,46721
"8277",56430,47321
"8278",64500,49091
"8279",65905,49120
"8280",78620,49798
"8281",62335,49962
"8282",61385,49799
"8283",70995,49925
"8284",65020,47373
"8285",63020,48919
"8286",55640,46691
"8287",58705,50000
"8288",59950,46602
"8289",65130,49368
"8290",70085,49698
"8291",58330,49161
"8292",64425,50000
"8293",26370,21710
"8294",65850,48971
"8295",69445,50000
"8296",61515,49336
"8297",64425,48761
"8298",67115,47764
"8299",65295,49598
"8300",60570,50000
"8301",65705,42341
"8302",53400,43751
"8303",60880,48992
"8304",60830,49600
"8305",65905,47282
"8306",64955,49290
"8307",76825,49698
"8308",49625,34833
"8309",67345,49821
"8310",61330,48825
"8311",66520,50000
"8312",60890,49386
"8313",50775,43888
"8314",59040,48560
"8315",61835,43858
"8316",77600,50000
"8317",56405,48209
"8318",50040,42773
"8319",54920,48614
"8320",61175,48936
"8321",63765,48105
"8322",54550,47310
"8323",61395,45088
"8324",66845,49453
"8325",68810,48804
"8326",62435,44910
"8327",59200,47245
"8328",70880,49799
"8329",57385,46937
"8330",66370,48900
"8331",74060,49585
"8332",66585,49620
"8333",60235,47550
"8334",57855,43711
"8335",71730,49895
"8336",54135,48481
"8337",72200,49799
"8338",68215,48810
"8339",65405,48529
"8340",67310,49018
"8341",61955,49991
"8342",70370,47771
"8343",64075,48350
"8344",63400,48266
"8345",69735,49472
"8346",71105,50000
"8347",58530,48856
"8348",73575,49016
"8349",48985,42423
"8350",56035,48154
"8351",61670,47300
"8352",72905,49798
"8353",69425,49299
"8354",69885,48044
"8355",58530,49067
"8356",55370,49143
"8357",65520,48704
"8358",65725,49254
"8359",60300,49269
"8360",70325,48726
"8361",64545,49541
"8362",73330,49799
"8363",57220,46221
"8364",60835,46340
"8365",70935,49799
"8366",58590,43946
"8367",69835,49899
"8368",64765,48690
"8369",67665,50000
"8370",52880,41350
"8371",64530,46943
"8372",55860,48724
"8373",61680,49290
"8374",51255,43495
"8375",46575,42785
"8376",56620,48791
"8377",75720,47182
"8378",60170,49967
"8379",62115,49899
"8380",68125,48572
"8381",70200,50000
"8382",70305,49173
"8383",61080,49899
"8384",66400,49447
"8385",63495,49799
"8386",59635,36587
"8387",60305,46300
"8388",62660,49619
"8389",71290,49698
"8390",68940,49847
"8391",53055,43698
"8392",68670,49257
"8393",48780,48003
"8394",68420,49376
"8395",60145,45142
"8396",63095,46546
"8397",58680,43043
"8398",69995,48931
"8399",59785,49698
"8400",56205,43518
"8401",64670,46165
"8402",76955,49411
"8403",65825,49899
"8404",57235,48289
"8405",62400,45523
"8406",64365,49218
"8407",60550,49799
"8408",62910,48748
"8409",61225,46892
"8410",64245,49043
"8411",60605,48677
"8412",66635,48529
"8413",73120,49639
"8414",72110,49646
"8415",59785,49768
"8416",61965,49335
"8417",64925,49259
"8418",61365,49803
"8419",71370,49899
"8420",69125,49794
"8421",86635,48912
"8422",67910,49296
"8423",64945,49798
"8424",66005,48987
"8425",62240,48354
"8426",61040,48196
"8427",62000,46808
"8428",69420,49431
"8429",67145,48051
"8430",74180,49100
"8431",79895,49742
"8432",52585,41230
"8433",52460,44558
"8434",74050,49899
"8435",64855,49545
"8436",59665,49276
"8437",66610,48328
"8438",56865,49258
"8439",63545,49597
"8440",61655,47617
"8441",55880,48645
"8442",67685,48982
"8443",63180,47166
"8444",60115,48344
"8445",64845,47929
"8446",60440,45725
"8447",71010,49852
"8448",66320,49545
"8449",69975,48706
"8450",52870,47782
"8451",71440,49759
"8452",51010,45211
"8453",42650,39852
"8454",66340,49318
"8455",75770,49267
"8456",66500,47949
"8457",67990,49289
"8458",53060,48662
"8459",74210,49698
"8460",70955,49450
"8461",56715,46421
"8462",74260,50000
"8463",65640,48721
"8464",55230,49148
"8465",68080,49998
"8466",59895,48520
"8467",37110,34072
"8468",54760,45329
"8469",67460,49785
"8470",66570,49509
"8471",64745,48445
"8472",50450,48261
"8473",61785,47590
"8474",65495,49374
"8475",66315,49906
"8476",72265,49433
"8477",78085,49444
"8478",64035,49422
"8479",70720,48596
"8480",65090,49916
"8481",55665,47905
"8482",69015,49767
"8483",59430,48369
"8484",63005,47711
"8485",60085,49598
"8486",67950,49899
"8487",80025,49898
"8488",61735,48221
"8489",79000,49299
"8490",63805,47255
"8491",66550,49570
"8492",63410,47644
"8493",68200,48567
"8494",69070,48603
"8495",71575,50000
"8496",59085,49052
"8497",61950,48397
"8498",62430,49669
"8499",67020,49870
"8500",53070,49717
"8501",59855,48572
"8502",64905,48904
"8503",53515,48552
"8504",71630,49798
"8505",64220,46633
"8506",63870,49685
"8507",55815,49992
"8508",62960,41185
"8509",57070,45958
"8510",55510,47733
"8511",73425,49998
"8512",69170,47923
"8513",65485,49912
"8514",63505,46576
"8515",76370,50000
"8516",76120,49899
"8517",63740,48211
"8518",56320,48743
"8519",72075,48606
"8520",69135,48084
"8521",61625,47967
"8522",60240,49099
"8523",65850,46990
"8524",59245,49403
"8525",50525,47498
"8526",63870,48895
"8527",53965,50000
"8528",63205,47968
"8529",67280,49677
"8530",56625,46803
"8531",69590,47166
"8532",71155,48745
"8533",74695,49590
"8534",62475,49085
"8535",55100,48963
"8536",65915,49598
"8537",54335,44734
"8538",66675,49735
"8539",72155,49509
"8540",62445,49898
"8541",69020,49446
"8542",60095,48821
"8543",80180,49272
"8544",62580,50000
"8545",66105,48567
"8546",57290,47227
"8547",60670,45500
"8548",63785,47147
"8549",74495,49396
"8550",79175,49926
"8551",55190,43029
"8552",67550,49912
"8553",68870,50000
"8554",65360,49357
"8555",73095,49244
"8556",67375,48284
"8557",50330,47773
"8558",58995,49698
"8559",68225,48532
"8560",53120,47783
"8561",67675,46339
"8562",72915,49799
"8563",58250,46475
"8564",68230,49135
"8565",46225,44644
"8566",60385,49087
"8567",66920,49998
"8568",55545,45395
"8569",63780,49334
"8570",68050,49149
"8571",80025,48609
"8572",66460,48829
"8573",72100,50000
"8574",65710,48900
"8575",52235,48058
"8576",72365,49814
"8577",53090,45337
"8578",67330,49797
"8579",65665,45653
"8580",73955,49898
"8581",66150,50000
"8582",63440,48877
"8583",56905,48706
"8584",61525,49505
"8585",70520,48907
"8586",62435,46911
"8587",64275,46186
"8588",45975,37856
"8589",59180,49320
"8590",71700,49311
"8591",86290,50000
"8592",62005,49710
"8593",65065,48190
"8594",55280,49632
"8595",63000,45669
"8596",55665,44919
"8597",61930,42856
"8598",65010,48397
"8599",66750,49282
"8600",58705,47935
"8601",50380,43886
"8602",64880,49711
"8603",75365,49239
"8604",63380,49125
"8605",60750,49283
"8606",61765,45432
"8607",57565,45388
"8608",31680,29903
"8609",62760,50000
"8610",61755,49550
"8611",61335,48793
"8612",63135,49449
"8613",62675,49394
"8614",69410,49881
"8615",61730,48509
"8616",76275,49254
"8617",63620,46328
"8618",78965,49915
"8619",76400,49307
"8620",58975,49055
"8621",60255,49617
"8622",68380,49798
"8623",65035,49421
"8624",63685,49197
"8625",71385,49870
"8626",49515,43530
"8627",71920,49899
"8628",62335,45749
"8629",70350,49732
"8630",76880,48496
"8631",67065,42389
"8632",71325,48035
"8633",56030,49748
"8634",54370,44321
"8635",67300,48046
"8636",64065,44510
"8637",63570,47700
"8638",71020,49460
"8639",69835,49926
"8640",57585,49698
"8641",72595,49899
"8642",60730,48074
"8643",78045,49453
"8644",42800,39214
"8645",66505,46904
"8646",68020,47788
"8647",70805,42572
"8648",59820,48290
"8649",71545,49799
"8650",61690,45359
"8651",68030,45493
"8652",51790,49298
"8653",59350,45411
"8654",41340,28153
"8655",60255,47887
"8656",64430,49526
"8657",77075,49560
"8658",69460,49798
"8659",50360,47005
"8660",61165,50000
"8661",65270,49264
"8662",67570,47570
"8663",72890,50000
"8664",71815,48942
"8665",65520,44623
"8666",63415,49549
"8667",66910,49562
"8668",72440,49437
"8669",77405,49398
"8670",63340,48534
"8671",54100,49698
"8672",77900,49658
"8673",58525,45918
"8674",52980,44690
"8675",66160,49598
"8676",70470,48755
"8677",73450,49899
"8678",61145,48198
"8679",58420,46162
"8680",78130,49914
"8681",62695,47773
"8682",65525,49485
"8683",75455,49899
"8684",72320,49227
"8685",69185,49799
"8686",69875,49345
"8687",76605,49770
"8688",84235,47593
"8689",75915,49577
"8690",84925,49998
"8691",67085,49102
"8692",73455,49903
"8693",76070,49758
"8694",61050,46476
"8695",68655,43189
"8696",54700,49376
"8697",77045,47889
"8698",75275,49374
"8699",65005,44901
"8700",67815,50000
"8701",39120,36303
"8702",79725,48703
"8703",71060,49798
"8704",67970,46209
"8705",56190,48147
"8706",59560,44689
"8707",66635,48738
"8708",71715,48250
"8709",61045,48697
"8710",61155,49585
"8711",56770,42423
"8712",53970,43572
"8713",63910,49899
"8714",62035,49038
"8715",63565,49998
"8716",73995,49592
"8717",68355,48226
"8718",64850,49799
"8719",55120,45275
"8720",71145,49599
"8721",71790,48223
"8722",68335,47736
"8723",65350,49059
"8724",68985,46318
"8725",59815,48012
"8726",57330,50000
"8727",61145,49799
"8728",64065,49698
"8729",56240,48224
"8730",69845,46830
"8731",66880,47893
"8732",59495,45591
"8733",62895,49541
"8734",55505,48348
"8735",81065,46942
"8736",66995,49063
"8737",71400,49899
"8738",62230,49501
"8739",65705,48578
"8740",55440,43161
"8741",47325,43521
"8742",62480,49970
"8743",58315,47261
"8744",63685,49526
"8745",55585,48456
"8746",69450,48451
"8747",71870,49899
"8748",62470,48548
"8749",60835,46000
"8750",60695,44860
"8751",72055,50000
"8752",48025,43919
"8753",67205,46623
"8754",67140,48933
"8755",75255,49898
"8756",76605,48144
"8757",61280,49998
"8758",58515,48933
"8759",72655,48362
"8760",76490,50000
"8761",72255,49497
"8762",70925,47813
"8763",77030,48153
"8764",60050,48763
"8765",55795,46240
"8766",65510,49455
"8767",69075,49725
"8768",71280,49799
"8769",65425,48452
"8770",57575,49478
"8771",68125,48236
"8772",63690,46934
"8773",67885,49698
"8774",70465,49380
"8775",70095,49001
"8776",55540,46880
"8777",45330,42984
"8778",82950,47587
"8779",66920,49998
"8780",55560,44656
"8781",63735,48559
"8782",68705,48882
"8783",69315,49785
"8784",64995,49100
"8785",60920,48442
"8786",69375,49399
"8787",71510,49545
"8788",64540,50000
"8789",63630,49443
"8790",53170,42269
"8791",68910,49122
"8792",62215,49389
"8793",52355,45201
"8794",57200,49181
"8795",55235,43403
"8796",66105,48373
"8797",66770,49998
"8798",81030,49807
"8799",74335,49874
"8800",62810,49062
"8801",61115,49227
"8802",69740,45428
"8803",55855,41638
"8804",62465,49800
"8805",74355,47432
"8806",67900,49327
"8807",59280,47805
"8808",64865,48471
"8809",68610,49821
"8810",70915,50000
"8811",60255,48925
"8812",77710,49872
"8813",72175,48635
"8814",61530,47924
"8815",65940,48499
"8816",51745,47584
"8817",68240,46780
"8818",44065,39456
"8819",64725,45806
"8820",58505,46765
"8821",70595,49293
"8822",50570,47878
"8823",53495,48899
"8824",65770,49153
"8825",70565,49256
"8826",56805,48153
"8827",71265,49356
"8828",58750,47758
"8829",57870,46696
"8830",63855,48776
"8831",67145,49401
"8832",60615,47121
"8833",54735,47012
"8834",63735,50000
"8835",57225,49899
"8836",75375,46147
"8837",48225,47847
"8838",57780,49380
"8839",64215,49576
"8840",67350,47490
"8841",68865,47558
"8842",73355,49899
"8843",80675,50000
"8844",72385,49980
"8845",65965,49535
"8846",63745,48972
"8847",60175,49286
"8848",61800,46096
"8849",60315,49406
"8850",69005,49420
"8851",67645,49375
"8852",61600,48755
"8853",82695,49021
"8854",72070,49239
"8855",71850,48700
"8856",69710,49122
"8857",68760,48315
"8858",74865,48793
"8859",61500,49575
"8860",60120,48326
"8861",62075,47033
"8862",55840,49321
"8863",72650,48766
"8864",59455,47852
"8865",75090,49901
"8866",63450,48289
"8867",78850,47237
"8868",50145,44350
"8869",59985,47465
"8870",66450,46572
"8871",68310,48077
"8872",64805,44215
"8873",73955,49616
"8874",83335,49517
"8875",63405,49799
"8876",84065,49790
"8877",65215,47325
"8878",61645,48137
"8879",66000,49685
"8880",65960,49765
"8881",77405,50000
"8882",79450,49415
"8883",60825,49373
"8884",60315,48369
"8885",60780,47760
"8886",51470,46108
"8887",72880,48996
"8888",57455,49899
"8889",61035,50000
"8890",70595,46382
"8891",72335,49825
"8892",72630,49998
"8893",56515,47528
"8894",79565,50000
"8895",59360,48785
"8896",77435,49157
"8897",59965,49899
"8898",58435,49871
"8899",69130,43749
"8900",76090,49366
"8901",38085,36812
"8902",62365,47380
"8903",54850,49998
"8904",67715,49135
"8905",60730,48081
"8906",86650,48169
"8907",58270,49799
"8908",68020,49998
"8909",57335,48178
"8910",58655,49479
"8911",62300,45030
"8912",59615,47836
"8913",67775,48245
"8914",76820,49446
"8915",55375,45684
"8916",68340,47245
"8917",82565,50000
"8918",65395,49522
"8919",52425,44039
"8920",77470,50000
"8921",66050,45700
"8922",56710,45879
"8923",53370,48116
"8924",47185,41270
"8925",49665,48946
"8926",64045,49434
"8927",52665,46240
"8928",56160,49698
"8929",66285,49516
"8930",65955,50000
"8931",43505,36598
"8932",65475,46740
"8933",70875,50000
"8934",65210,48783
"8935",80220,49470
"8936",69110,49819
"8937",58825,47968
"8938",55120,46500
"8939",68830,49029
"8940",63215,46676
"8941",82385,49822
"8942",61540,49358
"8943",72380,49257
"8944",74590,47804
"8945",55500,41578
"8946",65515,49508
"8947",76835,49942
"8948",44855,44855
"8949",74280,49998
"8950",65070,49300
"8951",62840,48143
"8952",62180,49882
"8953",67830,48038
"8954",59800,49799
"8955",51740,48795
"8956",57090,44950
"8957",60680,48644
"8958",70850,49516
"8959",51850,49132
"8960",71850,47024
"8961",69295,48337
"8962",62505,46031
"8963",67000,47370
"8964",74660,49698
"8965",63910,48636
"8966",59650,49899
"8967",69270,47862
